,authors,bbox,connectsWith,created,creators,currentVersion,description,extent,featureTypes,geoContext,hasConnectionsWith,id,locationPrecision,maxDate,minDate,modified,path,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,country
24296,"Hitchner, R., DARMC, R. Talbert, J. Becker, R. Warner, S. Gillies, T. Elliott","10.339096, 34.76179, 10.339096, 34.76179",,2011-08-12T23:53:23Z,R.B. Hitchner,3.0,"An ancient place, cited: BAtlas 33 F3 unnamed unlabeled ((6 monuments, 1 wall, 1 aqueduct))","{""type"": ""Point"", ""coordinates"": [10.339096, 34.76179]}","aqueduct, wall-2, monument","(6 monuments, 1 wall, 1 aqueduct)",,208943702,precise,300.0,-30.0,2016-09-09T13:55:47Z,/places/208943702,34.761790000000005,"34.76179,10.339096",10.339096000000001,"dare:major=0, dare:ancient=2, dare:feature=temple",R,roman,"-30.0,300.0",Untitled,9fe8e087db380e6a956d9b987af01cb3,Tunisia
24297,"Hitchner, R., DARMC, R. Talbert, J. Becker, R. Warner, S. Gillies, T. Elliott","10.292548, 34.712644, 10.292548, 34.712644",,2011-08-12T23:53:25Z,R.B. Hitchner,3.0,"An ancient place, cited: BAtlas 33 F3 unnamed unlabeled ((6 monuments, 1 wall, 1 aqueduct))","{""type"": ""Point"", ""coordinates"": [10.292548, 34.712644]}","aqueduct, wall-2, monument","(6 monuments, 1 wall, 1 aqueduct)",,208943703,precise,300.0,-30.0,2016-09-09T13:55:05Z,/places/208943703,34.712644,"34.712644,10.292548",10.292548,"dare:major=0, dare:ancient=2, dare:feature=temple",R,roman,"-30.0,300.0",Untitled,05a04ecb9baa9c8426bc31ef665459d5,Tunisia
24299,"Hitchner, R., DARMC, R. Talbert, R. Warner, J. Becker, S. Gillies, T. Elliott","10.127074, 34.667613, 10.127074, 34.667613",,2011-08-12T23:53:28Z,R.B. Hitchner,4.0,"An ancient place, cited: BAtlas 33 F3 unnamed unlabeled ((6 monuments, 1 wall, 1 aqueduct))","{""type"": ""Point"", ""coordinates"": [10.127074, 34.667613]}","aqueduct, monument, wall-2","(6 monuments, 1 wall, 1 aqueduct)",,208943705,precise,300.0,-30.0,2016-09-09T13:55:22Z,/places/208943705,34.667613,"34.667613,10.127074",10.127074,"dare:major=0, dare:ancient=2, dare:feature=temple",R,roman,"-30.0,300.0",Untitled,f221ec028ff35280a1b3ac6e1f2bfa25,Tunisia
24300,"Hitchner, R., DARMC, R. Talbert, J. Becker, R. Warner, S. Gillies, T. Elliott","10.005569, 34.802735, 10.005569, 34.802735",,2011-08-12T23:53:30Z,R.B. Hitchner,3.0,"An ancient place, cited: BAtlas 33 F3 unnamed unlabeled ((6 monuments, 1 wall, 1 aqueduct))","{""type"": ""Point"", ""coordinates"": [10.005569, 34.802735]}","aqueduct, wall-2, monument","(6 monuments, 1 wall, 1 aqueduct)",,208943706,precise,300.0,-30.0,2016-09-09T13:52:54Z,/places/208943706,34.802735,"34.802735,10.005569",10.005569,"dare:major=0, dare:ancient=2, dare:feature=temple",R,roman,"-30.0,300.0",Untitled,ccc3720ce8b69c86ebf552cd6e73ad35,Tunisia
24301,"Hitchner, R., DARMC, R. Talbert, J. Becker, R. Warner, S. Gillies, T. Elliott","10.082704, 34.659149, 10.082704, 34.659149",,2011-08-12T23:53:31Z,R.B. Hitchner,3.0,"An ancient place, cited: BAtlas 33 F3 unnamed unlabeled ((6 monuments, 1 wall, 1 aqueduct))","{""type"": ""Point"", ""coordinates"": [10.082704, 34.659149]}","aqueduct, monument, wall-2","(6 monuments, 1 wall, 1 aqueduct)",,208943707,precise,300.0,-30.0,2016-09-09T13:52:18Z,/places/208943707,34.659149,"34.659149,10.082704",10.082704,"dare:major=0, dare:ancient=2, dare:feature=temple",R,roman,"-30.0,300.0",Untitled,0e1c855b4428d6ee3f71ba88a3e23fe9,Tunisia
24309,"Hitchner, R., DARMC, R. Talbert, R. Warner, J. Becker, S. Gillies, T. Elliott","10.637391, 34.743075, 10.637391, 34.743075",,2011-08-12T23:53:43Z,R.B. Hitchner,5.0,"An ancient place, cited: BAtlas 33 F3 unnamed unlabeled ((6 monuments, 1 wall, 1 aqueduct))","{""type"": ""Point"", ""coordinates"": [10.637391, 34.743075]}","aqueduct, wall-2, settlement, monument","(6 monuments, 1 wall, 1 aqueduct)",,208943715,precise,300.0,-30.0,2016-09-02T12:53:44Z,/places/208943715,34.743075,"34.743075,10.637391",10.637391000000001,"dare:major=0, dare:feature=settlement, dare:ancient=2",R,roman,"-30.0,300.0",Untitled,bdbfec31dd10edd3616ecf2da98e3a36,Tunisia
24497,"Becker, J., J. Åhlfeldt","8.2507177, 49.9893243, 8.2507177, 49.9893243",109169,2018-06-04T15:42:03Z,"jbecker, jahlfeldt",1.0,"Site of the remains of the Roman aqueduct, Römersteine im Zahlbachtal, in the district of Mainz-Bretzenheim.","{""type"": ""Point"", ""coordinates"": [8.2507177, 49.9893243]}",aqueduct,,,427637959,precise,300.0,-30.0,2018-06-04T15:45:15Z,/places/427637959,49.98932429999999,"49.9893243,8.2507177",8.2507177,"aqueduct, extant remains",R,roman,"-30.0,300.0",Römersteine im Zahlbachtal,b277a6b134374384ade519e2926f36e7,Germany
24516,"Hitchner, R., R. Warner, R. Talbert, T. Elliott, S. Gillies","10.276638, 36.447039, 10.276638, 36.447039",,2010-09-28T05:06:51Z,R.B. Hitchner,1.0,An aqueduct connected to areas of centuriation north of Segermes,"{""type"": ""Point"", ""coordinates"": [10.276638, 36.447039]}",aqueduct,near Djebel Zid,183817916,3156061,related,640.0,-30.0,2012-02-14T23:13:57Z,/places/3156061,36.447039000000004,"36.447039,10.276638",10.276638,,RL,"roman,late-antique","-30.0,640.0",Aqueduct west of Djebel Zid,4f6f1805405d12218cace27c9edfc87d,Tunisia
24571,"Loseby, S., R. Häussler, R. Talbert, T. Elliott, S. Gillies","6.5, 43.0, 7.0, 43.5",,2010-06-22T18:45:33Z,"S. Loseby, R. Häussler",2.0,"An ancient place, cited: BAtlas 16 C3 unnamed aqueduct (Col. Forum Iulii)","{""type"": ""Polygon"", ""coordinates"": [[[6.5, 43.0], [6.5, 43.5], [7.0, 43.5], [7.0, 43.0], [6.5, 43.0]]]}",aqueduct,Col. Forum Iulii,,158552,rough,640.0,-30.0,2012-02-14T21:32:35Z,/places/158552,43.25,"43.25,6.75",6.75,,RL,"roman,late-antique","-30.0,640.0",Untitled,5aa4ee332ff7dc1e6b35e5ff487ada7b,France
24572,"Loseby, S., R. Häussler, R. Talbert, S. Gillies, T. Elliott, S. Maurer","7.0, 43.5, 7.5, 44.0",,2010-06-22T18:45:34Z,"S. Loseby, R. Häussler",4.0,unnamed aqueduct group (Antipolis),"{""type"": ""Polygon"", ""coordinates"": [[[7.0, 43.5], [7.0, 44.0], [7.5, 44.0], [7.5, 43.5], [7.0, 43.5]]]}",aqueduct,Antipolis,,158553,rough,640.0,-30.0,2017-09-13T20:21:02Z,/places/158553,43.75,"43.75,7.25",7.25,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueducts,c9d05295b159358c6b22a3b09b7626cd,France
24573,"Loseby, S., R. Häussler, R. Talbert, T. Elliott, S. Gillies","7.0, 43.5, 7.5, 44.0",,2010-06-22T18:45:35Z,"S. Loseby, R. Häussler",2.0,"An ancient place, cited: BAtlas 16 D2 unnamed aqueduct (Cemenelum)","{""type"": ""Polygon"", ""coordinates"": [[[7.0, 43.5], [7.0, 44.0], [7.5, 44.0], [7.5, 43.5], [7.0, 43.5]]]}",aqueduct,Cemenelum,,158554,rough,640.0,-30.0,2012-02-14T21:32:36Z,/places/158554,43.75,"43.75,7.25",7.25,,RL,"roman,late-antique","-30.0,640.0",Untitled,de4f6d23786cd9c6ab0b94e008569bc6,France
24574,"Loseby, S., R. Häussler, R. Talbert, S. Costa, S. Gillies, T. Elliott","7.613525, 43.787919, 7.629157, 43.807317",157802,2010-06-22T18:45:36Z,"S. Loseby, R. Häussler",5.0,"Ancient name, if any, unknown (BAtlas 16 E2 unnamed aqueduct at Alb(i)um Intimilium)","{""type"": ""Polygon"", ""coordinates"": [[[7.613525, 43.787919], [7.613525, 43.807317], [7.629157, 43.807317], [7.629157, 43.787919], [7.613525, 43.787919]]]}",aqueduct,Alb(i)um Intimilium,,158555,precise,640.0,-30.0,2012-07-11T22:15:05Z,/places/158555,43.797618,"43.797618,7.621341",7.621341,,RL,"roman,late-antique","-30.0,640.0",Aqueduct supplying Alb(i)um Intimilium,1287e56f3961adac2cfdcd51cc6a3832,Italy
24816,"Bertrand, E., R. Talbert, S. Gillies, T. Elliott, J. Becker","7.0, 45.5, 7.5, 46.0",571200449,2010-06-23T12:18:35Z,E. Bertrand,4.0,A Roman aqueduct dating to 3 B.C.,"{""type"": ""Polygon"", ""coordinates"": [[[7.0, 45.5], [7.0, 46.0], [7.5, 46.0], [7.5, 45.5], [7.0, 45.5]]]}",aqueduct,"Pondel, Aymaville ITL",,167872,rough,2100.0,-30.0,2019-07-13T15:11:48Z,/places/167872,45.75,"45.75,7.25",7.25,,RLM,"roman,late-antique,modern","-30.0,2100.0",Pondel,333ae60667be0f274b2cc2d542f67c2c,Italy
25606,"Borza, E., G. Reger, R. Talbert, T. Elliott, S. Gillies","24.0, 41.0, 24.5, 41.5",,2010-06-24T10:45:47Z,E.N. Borza,1.0,"An ancient place, cited: BAtlas 51 C2 unnamed aqueduct (Philippi)","{""type"": ""Polygon"", ""coordinates"": [[[24.0, 41.0], [24.0, 41.5], [24.5, 41.5], [24.5, 41.0], [24.0, 41.0]]]}",aqueduct,Philippi,,502077,rough,640.0,-30.0,2012-02-15T00:46:32Z,/places/502077,41.25,"41.25,24.25",24.25,,RL,"roman,late-antique","-30.0,640.0",Untitled,03996135bd168cf6e6ba19ea6a14901f,Greece
25607,"Borza, E., G. Reger, R. Talbert, T. Elliott, S. Gillies","24.0, 41.0, 24.5, 41.5",,2010-06-24T10:45:49Z,E.N. Borza,1.0,"An ancient place, cited: BAtlas 51 C2 unnamed aqueduct (NW Tripolis, at Xiropotamos)","{""type"": ""Polygon"", ""coordinates"": [[[24.0, 41.0], [24.0, 41.5], [24.5, 41.5], [24.5, 41.0], [24.0, 41.0]]]}",aqueduct,"NW Tripolis, at Xiropotamos",,502078,rough,640.0,-30.0,2012-02-15T00:46:32Z,/places/502078,41.25,"41.25,24.25",24.25,,RL,"roman,late-antique","-30.0,640.0",Untitled,ac5405644b8a357d316630f14e3c103a,Greece
26179,"Becker, J.","12.6734288, 42.9992424, 12.6951427, 43.0060345",413170,2019-06-24T14:24:41Z,jbecker,1.0,An aqueduct carrying water to Spello from the hills below Collepino.,"{""type"": ""Polygon"", ""coordinates"": [[[12.6734288, 42.9992424], [12.6742146, 42.9997372], [12.6752875, 43.000365], [12.6798043, 43.0029621], [12.6802172, 43.0031176], [12.6834008, 43.0042017], [12.6891503, 43.0060054], [12.6893531, 43.0060345], [12.6895496, 43.0060034], [12.6951427, 43.0048183], [12.6948258, 43.0046777], [12.6945995, 43.0045926], [12.6734288, 42.9992424]]]}",aqueduct,,,156209516,precise,300.0,-30.0,2021-01-12T10:42:33Z,/places/156209516,43.003488312200005,"43.0034883122,12.6841921965",12.684192196500002,,R,roman,"-30.0,300.0","Roman aqueduct, Spello",5d13149ab8264c44977df944509b782a,Italy
26451,"Hitchner, R., R. Warner, R. Talbert, S. Gillies, T. Elliott, J. Becker","8.798446, 35.167329, 8.836521, 35.167856",324694,2010-09-28T14:00:27Z,R.B. Hitchner,3.0,"An ancient place, cited: BAtlas 33 C2 unnamed aqueduct (at Cillium)","{""type"": ""Polygon"", ""coordinates"": [[[8.802427, 35.167329], [8.798446, 35.167856], [8.836521, 35.167343], [8.802427, 35.167329]]]}",aqueduct,at Cillium,,325407,related,640.0,-30.0,2020-12-20T11:44:06Z,/places/325407,35.167509333299996,"35.1675093333,8.81246466667",8.81246466667,,RL,"roman,late-antique","-30.0,640.0",Unnamed Aqueduct at Cillium,ae803bb7af9c02c547960b2a75dba142,Tunisia
26452,"Hitchner, R., R. Warner, R. Talbert, S. Gillies, T. Elliott, S. Maurer","8.5, 35.0, 9.0, 35.5",,2010-09-28T14:00:29Z,R.B. Hitchner,3.0,unnamed aqueduct group (Ksar-el-Guellal),"{""type"": ""Polygon"", ""coordinates"": [[[8.5, 35.0], [8.5, 35.5], [9.0, 35.5], [9.0, 35.0], [8.5, 35.0]]]}",aqueduct,Ksar-el-Guellal,,325408,rough,640.0,-30.0,2017-09-13T20:21:21Z,/places/325408,35.25,"35.25,8.75",8.75,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueducts,44e5a4c22229e6318e61f245e6cb3176,Tunisia
26453,"Hitchner, R., R. Warner, R. Talbert, S. Gillies, T. Elliott, S. Maurer","9.0, 35.0, 9.5, 35.5",,2010-09-28T14:00:30Z,R.B. Hitchner,3.0,unnamed aqueduct group (near estates NW Djlima),"{""type"": ""Polygon"", ""coordinates"": [[[9.0, 35.0], [9.0, 35.5], [9.5, 35.5], [9.5, 35.0], [9.0, 35.0]]]}",aqueduct,near estates NW Djlima,,325409,rough,640.0,-30.0,2017-09-13T20:21:39Z,/places/325409,35.25,"35.25,9.25",9.25,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueducts,dbf92a90e16f3c1b18cac15588e40c0a,Tunisia
26550,"Keay, S., R. Mathisen, H. Sivan, R. Talbert, T. Elliott, S. Gillies","-4.0, 41.0, -3.0, 42.0",,2010-11-09T19:04:31Z,"S.J. Keay, R.W. Mathisen, H.S. Sivan",1.0,"An ancient place, cited: BAtlas 25 B4 unnamed aqueduct (Pie de la Galiana, N Uxama (Argaela))","{""type"": ""Polygon"", ""coordinates"": [[[-4.0, 41.0], [-4.0, 42.0], [-3.0, 42.0], [-3.0, 41.0], [-4.0, 41.0]]]}",aqueduct,"Pie de la Galiana, N Uxama (Argaela)",,246888,rough,640.0,-30.0,2012-02-14T22:35:51Z,/places/246888,41.5,"41.5,-3.5",-3.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,a654589b5875609a148511ea60c73b99,Spain
26551,"Keay, S., R. Mathisen, H. Sivan, R. Talbert, T. Elliott, S. Gillies","-3.0, 42.0, -2.0, 43.0",,2010-11-09T19:04:32Z,"S.J. Keay, R.W. Mathisen, H.S. Sivan",1.0,"An ancient place, cited: BAtlas 25 C3 unnamed aqueduct (Puente de los Moros, E Barbariana)","{""type"": ""Polygon"", ""coordinates"": [[[-3.0, 42.0], [-3.0, 43.0], [-2.0, 43.0], [-2.0, 42.0], [-3.0, 42.0]]]}",aqueduct,"Puente de los Moros, E Barbariana",,246889,rough,640.0,-30.0,2012-02-14T22:35:52Z,/places/246889,42.5,"42.5,-2.5",-2.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,969449e14dfa3b938c2d9438ebce614c,Spain
26552,"Sivan, H., S. Keay, R. Mathisen, R. Talbert, S. Gillies, J. Luc PIROUX, T. Elliott","-1.8673, 42.5996, -1.8673, 42.5996",246163,2010-11-09T19:04:33Z,"H.S. Sivan, S.J. Keay, R.W. Mathisen",5.0,"Unlabeled on the Barrington Atlas, this aqueduct supplied ancient Andelos","{""type"": ""Point"", ""coordinates"": [-1.8673, 42.5996]}",aqueduct,"Iturrandoz, N Andelos",249152,246890,precise,640.0,-30.0,2012-10-20T22:36:38Z,/places/246890,42.5996,"42.5996,-1.8673",-1.8673,"dare:major=0, dare:ancient=2, dare:feature=aqueduct",RL,"roman,late-antique","-30.0,640.0",Andelos aqueduct,fbfb87eb6662f5ce9dfff48a22504912,Spain
26553,"Sivan, H., S. Keay, R. Mathisen, R. Talbert, S. Gillies, T. Elliott, J. Becker","-2.0, 40.0, -1.0, 41.0",,2010-11-09T19:04:34Z,"H.S. Sivan, S.J. Keay, R.W. Mathisen",3.0,"An ancient place, cited: BAtlas 25 D5 unnamed aqueduct (Albarracín-Cella, NE S. Cristo)","{""type"": ""Polygon"", ""coordinates"": [[[-2.0, 40.0], [-2.0, 41.0], [-1.0, 41.0], [-1.0, 40.0], [-2.0, 40.0]]]}",aqueduct,"Albarracín-Cella, NE S. Cristo",,246891,rough,640.0,-30.0,2016-12-07T14:35:10Z,/places/246891,40.5,"40.5,-1.5",-1.5,,RL,"roman,late-antique","-30.0,640.0",Albarracín-Cella Roman aqueduct,3dec5e84c7b1c71b92f8dec65ab7df81,Spain
26554,"Keay, S., R. Mathisen, H. Sivan, R. Talbert, T. Elliott, S. Gillies","0.0, 41.0, 1.0, 42.0",,2010-11-09T19:04:35Z,"S.J. Keay, R.W. Mathisen, H.S. Sivan",1.0,"An ancient place, cited: BAtlas 25 F4 unnamed aqueduct (Torrente de Cinca (Fraga), W Keresos)","{""type"": ""Polygon"", ""coordinates"": [[[0.0, 41.0], [0.0, 42.0], [1.0, 42.0], [1.0, 41.0], [0.0, 41.0]]]}",aqueduct,"Torrente de Cinca (Fraga), W Keresos",,246892,rough,640.0,-30.0,2012-02-14T22:35:54Z,/places/246892,41.5,"41.5,0.5",0.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,e8de83406c3a71a71e9c7a99b8c97831,Spain
26555,"Sivan, H., S. Keay, R. Mathisen, R. Talbert, S. Gillies, J. Luc PIROUX, T. Elliott, J. Becker","1.2438, 41.146, 1.2438, 41.146",246349,2010-11-09T19:04:36Z,"H.S. Sivan, S.J. Keay, R.W. Mathisen",4.0,A Roman aqueduct built to supply the city of Tarraco.,"{""type"": ""Point"", ""coordinates"": [1.2438, 41.146]}",aqueduct,"Pont del Diable (Tarragona), NW El Mèdol",,246893,precise,2100.0,-30.0,2019-08-19T23:47:41Z,/places/246893,41.146,"41.146,1.2438",1.2438,"dare:major=0, dare:ancient=0, dare:feature=aqueduct, UWHS",RLM,"roman,late-antique,modern","-30.0,2100.0",Pont del Diable (aqueduct),81b5d8c38e7aa4825feeed3f41f4587a,Spain
26556,"Sivan, H., S. Keay, R. Mathisen, R. Talbert, S. Gillies, J. Åhlfeldt, T. Elliott","2.6894543, 41.6275068, 2.6894543, 41.6275068",,2010-11-09T19:04:36Z,"H.S. Sivan, S.J. Keay, R.W. Mathisen",2.0,"An ancient place, cited: BAtlas 25 H4 unnamed aqueduct (Pineda de Mar, SW Blanda(e))","{""type"": ""Point"", ""coordinates"": [2.6894543, 41.6275068]}",aqueduct,"Pineda de Mar, SW Blanda(e)",,246894,precise,640.0,-30.0,2012-10-20T22:36:42Z,/places/246894,41.6275068,"41.6275068,2.6894543",2.6894543,"dare:major=0, dare:ancient=0, dare:feature=aqueduct",RL,"roman,late-antique","-30.0,640.0",Untitled,155514b8ae2442aa9d8bf80fbca7a6c3,Spain
26853,"Bertrand, E., R. Talbert, S. Gillies, T. Elliott, S. Maurer","4.5, 45.5, 5.0, 46.0",,2010-06-23T12:21:24Z,E. Bertrand,4.0,unnamed aqueduct group (Col. Lugdunum),"{""type"": ""Polygon"", ""coordinates"": [[[4.5, 45.5], [4.5, 46.0], [5.0, 46.0], [5.0, 45.5], [4.5, 45.5]]]}",aqueduct,Col. Lugdunum,,168367,rough,300.0,-30.0,2017-09-13T20:21:58Z,/places/168367,45.75,"45.75,4.75",4.75,,R,roman,"-30.0,300.0",Unnamed aqueducts,0d71fa2769e39efdb3651a087feb2ef2,France
26854,"Bertrand, E., R. Talbert, S. Gillies, T. Elliott, S. Maurer","4.5, 45.5, 5.0, 46.0",,2010-06-23T12:21:26Z,E. Bertrand,4.0,unnamed aqueduct group (Col. Vienna),"{""type"": ""Polygon"", ""coordinates"": [[[4.5, 45.5], [4.5, 46.0], [5.0, 46.0], [5.0, 45.5], [4.5, 45.5]]]}",aqueduct,Col. Vienna,,168368,rough,300.0,-30.0,2017-09-13T20:22:20Z,/places/168368,45.75,"45.75,4.75",4.75,,R,roman,"-30.0,300.0",Unnamed aqueducts,4b74b1297cfa91426a7cf4182f76721b,France
26855,"Bertrand, E., R. Talbert, T. Elliott, S. Gillies","4.5, 44.5, 5.0, 45.0",,2010-06-23T12:21:27Z,E. Bertrand,2.0,"An ancient place, cited: BAtlas 17 D4 unnamed aqueduct (Akousion)","{""type"": ""Polygon"", ""coordinates"": [[[4.5, 44.5], [4.5, 45.0], [5.0, 45.0], [5.0, 44.5], [4.5, 44.5]]]}",aqueduct,Akousion,,168369,rough,300.0,-30.0,2012-02-14T21:36:05Z,/places/168369,44.75,"44.75,4.75",4.75,,R,roman,"-30.0,300.0",Untitled,b0d7eb6bfa42e383bf997da6a6e0002d,France
26856,"Bertrand, E., R. Talbert, S. Gillies, T. Elliott, S. Maurer","5.0, 44.5, 5.5, 45.0",,2010-06-23T12:21:28Z,E. Bertrand,4.0,unnamed aqueduct group (Col. Dea Vocontiorum),"{""type"": ""Polygon"", ""coordinates"": [[[5.0, 44.5], [5.0, 45.0], [5.5, 45.0], [5.5, 44.5], [5.0, 44.5]]]}",aqueduct,Col. Dea Vocontiorum,,168370,rough,300.0,-30.0,2017-09-13T20:22:39Z,/places/168370,44.75,"44.75,5.25",5.25,,R,roman,"-30.0,300.0",Unnamed aqueducts,2ee9b7e21116b50db275aff477d9fa83,France
27055,"Woolf, G., R. Talbert, S. Gillies, J. Åhlfeldt, T. Elliott","6.13604, 46.358168, 6.13604, 46.358168",,2010-06-23T12:39:56Z,G.D. Woolf,3.0,"An ancient place, cited: BAtlas 18 D3 unnamed aqueduct (Col. Iulia Equestris, at Divonne-les-Bains)","{""type"": ""Point"", ""coordinates"": [6.13604, 46.358168]}",aqueduct,"Col. Iulia Equestris, at Divonne-les-Bains",,178184,precise,640.0,-30.0,2012-10-20T22:40:59Z,/places/178184,46.358168,"46.358168,6.13604",6.13604,"dare:major=0, dare:ancient=2, dare:feature=aqueduct",RL,"roman,late-antique","-30.0,640.0",Untitled,a3f0c16b9828e76adaa430629bdbfb3d,France
27376,"Bender, H., G. Moosbauer, M. Puhane, R. Talbert, T. Elliott, S. Gillies","11.0, 46.0, 12.0, 47.0",,2010-06-23T12:53:48Z,H. Bender,2.0,"An ancient place, cited: BAtlas 19 D3 unnamed aqueduct (Feltria)","{""type"": ""Polygon"", ""coordinates"": [[[11.0, 46.0], [11.0, 47.0], [12.0, 47.0], [12.0, 46.0], [11.0, 46.0]]]}",aqueduct,Feltria,,187998,rough,640.0,-30.0,2012-02-14T21:43:00Z,/places/187998,46.5,"46.5,11.5",11.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,08a7d13d316690065cb3015b51f9d1c6,Italy
27377,"Bender, H., G. Moosbauer, R. Talbert, S. Gillies, M. Puhane, J. Becker, T. Elliott","13.0, 45.0, 14.0, 46.0",187578,2010-06-23T12:53:49Z,H. Bender,3.0,"An ancient place, cited: BAtlas 19 F4 unnamed aqueduct (Tergeste)","{""type"": ""Polygon"", ""coordinates"": [[[13.0, 45.0], [13.0, 46.0], [14.0, 46.0], [14.0, 45.0], [13.0, 45.0]]]}",aqueduct,Tergeste,,188000,rough,640.0,-30.0,2019-03-16T14:13:19Z,/places/188000,45.5,"45.5,13.5",13.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,2a73c56d8c4dbd2d4930b4e62299ace6,Croatia
27842,"Kos, P., M. Šašel Kos, R. Talbert, T. Elliott, S. Gillies","13.0, 45.0, 14.0, 46.0",,2009-10-20T13:37:58Z,"P. Kos, M. Šašel Kos",2.0,"An ancient place, cited: BAtlas 20 A4 unnamed aqueduct (between Capris and Piranum)","{""type"": ""Polygon"", ""coordinates"": [[[13.0, 45.0], [13.0, 46.0], [14.0, 46.0], [14.0, 45.0], [13.0, 45.0]]]}",aqueduct,between Capris and Piranum,,197812,rough,640.0,-30.0,2012-02-14T21:48:22Z,/places/197812,45.5,"45.5,13.5",13.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,67c9f3340839e8bfe4459038fb6ce161,Croatia
27843,"Šašel Kos, M., P. Kos, R. Talbert, S. Gillies, T. Elliott, J. Becker","13.0, 45.0, 14.0, 46.0",,2009-10-20T13:38:00Z,"M. Šašel Kos, P. Kos",3.0,"An ancient place, cited: BAtlas 20 A4 unnamed aqueduct (S Parentium at Molindrio)","{""type"": ""Polygon"", ""coordinates"": [[[13.0, 45.0], [13.0, 46.0], [14.0, 46.0], [14.0, 45.0], [13.0, 45.0]]]}",aqueduct,S Parentium at Molindrio,,197813,rough,640.0,-30.0,2019-03-16T14:30:53Z,/places/197813,45.5,"45.5,13.5",13.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,b8ce1c54c1fa0db083589d9725487a65,Croatia
27844,"Šašel Kos, M., P. Kos, R. Talbert, S. Gillies, T. Elliott, J. Becker","13.0, 45.0, 14.0, 46.0",197514,2009-10-20T13:38:01Z,"M. Šašel Kos, P. Kos",3.0,"An ancient place, cited: BAtlas 20 A4 unnamed aqueduct (‘Silvo’)","{""type"": ""Polygon"", ""coordinates"": [[[13.0, 45.0], [13.0, 46.0], [14.0, 46.0], [14.0, 45.0], [13.0, 45.0]]]}",aqueduct,‘Silvo’,,197814,rough,640.0,-30.0,2019-03-16T14:20:14Z,/places/197814,45.5,"45.5,13.5",13.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,467c1241a152947677949405607db3e5,Croatia
27845,"Šašel Kos, M., P. Kos, R. Talbert, S. Gillies, T. Elliott, J. Becker","13.0, 45.0, 14.0, 46.0",187578,2009-10-20T13:38:02Z,"M. Šašel Kos, P. Kos",3.0,"An ancient place, cited: BAtlas 20 A4 unnamed aqueduct (Tergeste)","{""type"": ""Polygon"", ""coordinates"": [[[13.0, 45.0], [13.0, 46.0], [14.0, 46.0], [14.0, 45.0], [13.0, 45.0]]]}",aqueduct,Tergeste,,197815,rough,640.0,-30.0,2016-12-01T20:58:17Z,/places/197815,45.5,"45.5,13.5",13.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,ba0d5fedd7e7fd57d9ab67aeb93d7429,Croatia
27846,"Kos, P., M. Šašel Kos, R. Talbert, T. Elliott, S. Gillies","14.0, 46.0, 15.0, 47.0",,2009-10-20T13:38:04Z,"P. Kos, M. Šašel Kos",2.0,"An ancient place, cited: BAtlas 20 B3 unnamed aqueduct (Emona)","{""type"": ""Polygon"", ""coordinates"": [[[14.0, 46.0], [14.0, 47.0], [15.0, 47.0], [15.0, 46.0], [14.0, 46.0]]]}",aqueduct,Emona,,197816,rough,640.0,-30.0,2012-02-14T21:48:24Z,/places/197816,46.5,"46.5,14.5",14.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,8346453cdf15104401476196f55f348f,Austria
27847,"Šašel Kos, M., P. Kos, R. Talbert, S. Gillies, T. Elliott, J. Becker","14.0, 45.0, 15.0, 46.0",,2009-10-20T13:38:05Z,"M. Šašel Kos, P. Kos",3.0,"An ancient place, cited: BAtlas 20 B4 unnamed aqueduct (N Flanona at Kozljak)","{""type"": ""Polygon"", ""coordinates"": [[[14.0, 45.0], [14.0, 46.0], [15.0, 46.0], [15.0, 45.0], [14.0, 45.0]]]}",aqueduct,N Flanona at Kozljak,,197817,rough,640.0,-30.0,2019-03-16T14:31:16Z,/places/197817,45.5,"45.5,14.5",14.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,1b53ea48f259d3c32c09f00083fd6d8f,Croatia
